id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19917164,"Double bedroom in quiet, green suburb of Antwerp",141082623,Kim,,Hoboken - West,51.18489,4.34611,Private room,35,1,33,2019-01-13,1.76,1,362
19929145,Magnificent Flat In The Heart Of Antwerp,15355391,Alexander,,Historisch Centrum,51.21859,4.40428,Entire home/apt,133,4,12,2019-01-27,0.67,1,309
19938495,Relax and enjoy Antwerp :-) ...,106604383,Vera,,Deurne Dorp - Gallifort,51.22454,4.46846,Private room,35,2,21,2018-12-27,1.15,1,159
19961270,Top Flat @ heart of Antwerp + Free Parking/WiFi!,4211892,Martin,,Historisch Centrum,51.22038,4.40112,Entire home/apt,59,1,25,2019-01-21,1.33,11,348
19964460,Nice bedroom with double bed in Antwerp,28304166,Vassili,,Oosterveld - Elsdonk,51.17227,4.42985,Private room,55,1,14,2018-12-02,0.74,3,42
19964758,Charming bedroom with double bed in Antwerp,28304166,Vassili,,Oosterveld - Elsdonk,51.17153,4.42844,Private room,55,1,2,2017-10-21,0.11,3,42
19989893,Brand new cottage in a vibrant area.,27223858,Veerle,,Haringrode,51.20279,4.41552,Entire home/apt,55,2,99,2019-02-10,5.34,1,188
19991884,"Trendy, bright apartment in the centre of Antwerp",1843325,Tomas,,Theaterbuurt-Meir,51.21507,4.4095,Entire home/apt,75,3,27,2018-10-15,1.45,1,328
19997538,TABLE VIVANT DELVAUX !,48241758,Erik,,Centraal Station,51.21179,4.42286,Entire home/apt,95,2,3,2018-12-07,0.24,3,88
19997718,Apartamento  zona calma e com studio privé,51220436,Jose & Fouzia,,Groenenhoek,51.19986,4.44069,Entire home/apt,40,4,22,2019-02-02,1.62,1,147
20003467,Chambre confort / comfort room,30427019,Pascal,,Historisch Centrum,51.22528,4.39899,Private room,65,1,91,2019-02-10,4.90,1,172
20028667,Studio for 3 persons,142238450,Nicolas,,Amandus - Atheneum,51.22889,4.4214,Private room,150,1,0,,,1,0
20029664,Perfectly Tomorrowland,11767680,Bart,,Theaterbuurt-Meir,51.21199,4.40604,Entire home/apt,222,3,0,,,1,0
20043853,Cosy house with garden and sunny terrace,114028473,Ita,,Borgerhout Intra Muros Zuid,51.21246,4.43986,Entire home/apt,69,4,0,,,1,0
20047727,Authentic colorful apartment in historical center,58891004,Lieve,,Historisch Centrum,51.22231,4.39996,Entire home/apt,90,3,11,2018-10-08,0.61,1,22
20048639,Beautiful recently renovated private DUPLEX,129602404,Marlies,,Theaterbuurt-Meir,51.21091,4.40456,Entire home/apt,99,1,46,2018-12-17,2.51,1,145
20061843,House with garden facing a parc,12601866,Johan,,Borgerhout Extra Muros,51.20418,4.4501,Entire home/apt,130,2,0,,,1,0
20087301,Design room in the city centre of Antwerp,142823788,Dirk,,Historisch Centrum,51.21977,4.40442,Private room,54,1,110,2019-02-05,6.24,2,130
20115627,Modern spacious appartment near City Park,128407828,Thomas,,Centraal Station,51.21132,4.42001,Entire home/apt,60,3,9,2018-10-16,0.51,1,0
20120802,Student Room 3,30758110,Peter,,Amandus - Atheneum,51.21972,4.42714,Private room,19,3,2,2017-08-21,0.11,7,227
20131004,Charming quiet room in house,4851422,Ann,,Kiel,51.18322,4.385,Private room,35,4,4,2019-01-01,0.29,2,288
20142512,Cosy apartment near Antwerp Central Station,137944760,Caroline & Koen,,Stuivenberg,51.21939,4.43137,Entire home/apt,50,2,62,2018-10-21,3.43,1,0
20144490,Appartement in the center of Antwerp,41778061,Vincent,,Sint-Andries,51.21581,4.39666,Entire home/apt,80,1,1,2017-08-25,0.06,1,0
20146528,Large quite duplex in historic mansion. Free cava!,16428043,Ingeborg,,Theaterbuurt-Meir,51.21555,4.40242,Entire home/apt,150,2,39,2019-01-27,2.47,1,281
20167750,Appartement guest room.,140399417,Peter,,Groenenhoek,51.20282,4.44436,Private room,45,1,3,2018-03-03,0.16,1,2
20168127,"Cosy room near ""het Zuid""",15366565,Carlien,,Brederode,51.19883,4.39311,Private room,47,1,26,2018-11-17,1.49,1,0
20168262,Student Room 4,30758110,Peter,,Amandus - Atheneum,51.221,4.42648,Private room,59,3,1,2018-07-03,0.13,7,224
20168816,Elegant design room in the city centre of Antwerp,142823788,Dirk,,Historisch Centrum,51.22106,4.40459,Private room,44,1,143,2019-02-06,8.11,2,157
20177425,Gezellig en ruim appartement te Antwerpen,19069706,Barbara,,Harmonie,51.2086,4.4086,Entire home/apt,60,1,1,2017-08-13,0.05,1,0
20178191,Nice apartment close to city centre,118331576,AnSofie,,Hoogte,51.17654,4.39411,Entire home/apt,40,1,3,2017-10-12,0.17,1,0
20180851,Room in mid century apartment,511187,Julie,,Harmonie,51.20011,4.41236,Private room,35,1,17,2018-09-10,0.94,2,0
20181379,Charming vintage house Wifi Antwerp,143676404,Ingrid,,Zurenborg,51.20766,4.42989,Entire home/apt,75,2,58,2019-02-04,3.79,1,43
20202803,Flatiron 31,34416465,Ima,,Theaterbuurt-Meir,51.21478,4.40524,Entire home/apt,80,1,32,2019-02-03,1.72,40,345
20220174,Smartflats Old Town 301 - 1 Bed Terrace - Meir,2792958,Alex,,Historisch Centrum,51.2194,4.40456,Entire home/apt,89,1,7,2018-12-18,0.62,18,295
20220543,Smartflats Old Town 302 - 2Bed Terrace - Meir area,2792958,Alex,,Theaterbuurt-Meir,51.21934,4.4056,Entire home/apt,114,1,18,2019-01-27,1.26,18,197
20221733,Smartflats Rubens 201 - 3 Bed Terrace - Meir area,2792958,Alex,,Theaterbuurt-Meir,51.21555,4.40555,Entire home/apt,139,1,13,2018-12-16,1.44,18,248
20222242,Smartflats Rubens 301 - 2 Bed Terrace - Meir area,2792958,Alex,,Theaterbuurt-Meir,51.21694,4.40633,Entire home/apt,114,1,3,2018-06-24,0.27,18,279
20222569,Smartflats Rubens 401 - 2Bed Duplex Terrace - Meir,2792958,Alex,,Theaterbuurt-Meir,51.21736,4.40586,Entire home/apt,114,1,8,2018-09-02,0.87,18,296
20228687,Very well located charming flat,13669892,Stephanie,,Haringrode,51.20183,4.41637,Entire home/apt,50,2,6,2018-09-28,0.34,1,223
20231202,sint-jansplein,144150870,Ia,,Amandus - Atheneum,51.22454,4.4178,Entire home/apt,55,1,53,2018-12-30,3.09,2,174
20231530,"Spacious, light and trendy appartment",4928545,Steven,,Nieuw - Zuid,51.20628,4.38332,Entire home/apt,125,1,3,2018-03-05,0.17,1,12
20241456,Charming flat with great location,42432875,Raman,,Stadspark,51.20293,4.4139,Entire home/apt,40,60,15,2018-04-29,0.91,2,0
20263420,Big interbellum house near antwerp,25303444,Michiel,,Oosterveld - Elsdonk,51.17192,4.42999,Entire home/apt,140,2,4,2017-11-22,0.25,1,354
20263685,Gezellige studio op een TOP locatie,135610682,Leentje,,Historisch Centrum,51.21972,4.40367,Entire home/apt,70,2,87,2019-02-09,5.44,3,293
20274674,Antwerpen-Berchem,144559535,Daniella,,Nieuw - Kwartier Oost,51.18323,4.44098,Entire home/apt,95,2,7,2018-04-21,0.41,1,0
20274885,Heart of the city,103303603,Bert,,Universiteitsbuurt,51.22437,4.40548,Entire home/apt,60,2,109,2019-02-11,6.03,1,101
20300671,Unique and central duplex with green patio,144475125,Kevin,,Amandus - Atheneum,51.22188,4.4179,Entire home/apt,95,2,38,2018-10-07,2.45,1,285
20312418,Smartflats Antwerp Central 201 - 2 Bedrooms - Meir,2792958,Alex,,Centraal Station,51.21868,4.41647,Entire home/apt,99,3,1,2018-09-02,0.18,18,329
20312581,Smartflats Antwerp Central 202 - 2 Bedrooms - Meir,2792958,Alex,,Stadspark,51.2173,4.41631,Entire home/apt,99,1,5,2018-08-19,0.29,18,321
20312705,Smartflats Antwerp Central 301 - 2 Bedrooms - Meir,2792958,Alex,,Centraal Station,51.21827,4.41792,Entire home/apt,99,1,12,2019-01-31,0.70,18,308
20312844,Smartflats Antwerp Central 302 - 2 Bedrooms - Meir,2792958,Alex,,Centraal Station,51.21749,4.41732,Entire home/apt,99,1,8,2019-01-18,0.46,18,308
20313014,Smartflats Antwerp Central 401 - 2 Bedrooms - Meir,2792958,Alex,,Stadspark,51.21738,4.41607,Entire home/apt,99,1,4,2018-06-10,0.24,18,300
20313135,Smartflats Antwerp Central 402 - 2 Bedrooms - Meir,2792958,Alex,,Centraal Station,51.21814,4.41585,Entire home/apt,99,1,4,2018-11-15,0.24,18,336
20313261,Smartflats Antwerp Central 501 - 2 Bedrooms - Meir,2792958,Alex,,Centraal Station,51.21843,4.41587,Entire home/apt,99,1,2,2018-12-25,0.90,18,292
20313375,Smartflats Antwerp Central 601 -1Bed Terrace -Meir,2792958,Alex,,Centraal Station,51.21873,4.41782,Entire home/apt,74,1,6,2019-01-21,0.42,18,234
20313546,Smartflats Antwerp Central 602 -2Bed Terrace -Meir,2792958,Alex,,Centraal Station,51.21709,4.41811,Entire home/apt,99,1,6,2018-11-04,0.34,18,310
20317514,ANTWERP URBAN JUNGLE,132303121,Christina,,Markgrave,51.19683,4.39902,Entire home/apt,125,2,3,2018-11-07,0.30,2,364
20318096,Warm welcoming place!,15529473,Liesbeth,,Borgerhout Intra Muros Noord,51.21779,4.43415,Private room,38,1,58,2019-02-10,3.25,2,138
20320624,Stay with a local! 40 m2 guestroom...,132303121,Christina,,Markgrave,51.19664,4.40111,Private room,90,2,0,,,2,365
20357525,Antwerpen Studio centrum in barok stijl,51344196,Kwaisum,,Stadspark,51.20818,4.41875,Entire home/apt,59,2,31,2019-01-06,1.70,3,361
20358454,Cosy apartment right in the historical city centre,23090586,Charlotte,,Historisch Centrum,51.22394,4.40069,Entire home/apt,79,2,5,2018-01-20,0.30,1,0
20406122,Cosy top floor studio with private shower+toilet,1034658,Lenny,,Stuivenberg,51.21936,4.43544,Private room,30,2,27,2019-01-05,1.68,1,166
20428165,Casa Tranquila,23734111,Laura,,Centraal Station,51.21599,4.42673,Private room,25,1,5,2017-09-18,0.28,1,0
20436760,CozyAntwerp,127397790,Chaninat,,Theaterbuurt-Meir,51.21935,4.41414,Entire home/apt,50,5,14,2018-11-25,0.79,1,42
20465724,6 persons appartement on GROTE MARKT,30524577,Maarten,,Historisch Centrum,51.22132,4.39964,Entire home/apt,300,2,1,2018-03-04,0.09,10,363
20512398,Spacious appartment in Centre of Antwerp.,35849908,Moritz,,Stadspark,51.21499,4.41533,Entire home/apt,150,1,0,,,1,0
20519741,Gezellige woning met groot & zonnig terras ..,16015569,Staf & Charlotte,,Zuid,51.21068,4.39841,Entire home/apt,190,13,8,2018-08-12,0.49,1,42
20552691,Rooftop duplex with sunny terrace- central station,23631139,Katrien,,Centraal Station,51.21324,4.42731,Entire home/apt,60,1,0,,,1,0
20626712,A+++ location with hotel service,48070975,Louis,,Theaterbuurt-Meir,51.21749,4.40945,Entire home/apt,90,1,0,,,1,0
20645890,Cosy house,140742005,Charlotte,,Borgerhout Intra Muros Noord,51.21909,4.43674,Entire home/apt,80,2,5,2017-12-10,0.30,2,0
20659049,cozy modern/retro appartement,20529840,Hannah,,Borgerhout Intra Muros Noord,51.21761,4.44357,Private room,50,1,67,2019-01-29,4.55,1,98
20676903,Mooie kamer met privé terras,77953413,Stefan En Eva,,Borgerhout Intra Muros Zuid,51.2092,4.4356,Private room,32,21,7,2018-09-16,0.40,2,148
20720825,Double room+Free Parking 12min by metro to Antwerp,2510466,Stijn,,Linkeroever,51.21927,4.3673,Private room,27,1,35,2018-12-16,1.98,2,173
20755008,Saint Pauls Suite 38,34416465,Ima,,Historisch Centrum,51.2243,4.40486,Entire home/apt,90,1,16,2018-11-18,0.98,40,350
20756379,Saint Pauls Suite 35,34416465,Ima,,Historisch Centrum,51.2249,4.4033,Entire home/apt,85,2,17,2019-01-27,0.98,40,348
20772851,Room with queen size bed close to Central Station,24867394,Gaïtano,,Amandus - Atheneum,51.21959,4.42295,Private room,40,1,0,,,1,0
20780992,"spacious, new and centrally located",148928708,Michel,,Borgerhout Intra Muros Zuid,51.215,4.43147,Entire home/apt,150,2,21,2019-01-01,1.23,1,344
20781256,GRAND HISTORICAL TOWNHOUSE in trendy fashion area,116955185,Elly,,Theaterbuurt-Meir,51.21283,4.40564,Entire home/apt,435,3,4,2018-12-02,0.29,1,203
20782679,Charming bedroom with lovely city garden,35057724,Kaat En Steven,,Stuivenberg,51.22114,4.43487,Private room,30,1,34,2018-08-08,1.95,1,0
20796226,Lovely apartment in Antwerp centre,65855928,Dries,,Stadspark,51.20846,4.41221,Entire home/apt,79,2,39,2019-01-13,2.27,5,344
20798514,"Cosy, comfortable apt",39838377,Bram,,Markgrave,51.20012,4.39989,Entire home/apt,50,10,57,2018-12-08,3.50,1,26
20813248,Spacious loft - Comfortable getaway,13865068,Albert,,Amandus - Atheneum,51.22412,4.41881,Entire home/apt,100,4,0,,,1,0
20822236,Spacious private apartment with huge terrace,11005572,Lien,,Borgerhout Intra Muros Noord,51.21804,4.44033,Entire home/apt,60,1,9,2018-12-09,0.75,1,20
20822985,Saint Pauls Suite 36,34416465,Ima,,Historisch Centrum,51.22446,4.40502,Entire home/apt,95,2,27,2019-02-03,1.59,40,355
20825768,beautiful city view purple apartment,110993942,Rev,,Amandus - Atheneum,51.21978,4.42369,Entire home/apt,105,2,6,2018-12-16,0.36,13,284
20842455,Apartment Secret garden,79848863,Meiya,,Universiteitsbuurt,51.22283,4.41009,Entire home/apt,68,7,2,2017-10-28,0.12,1,16
20842788,Italiëlei Antwerpen,104925505,Katryn,,Universiteitsbuurt,51.22504,4.4136,Entire home/apt,99,2,17,2019-01-02,1.24,1,95
20856073,Cosy studio in Antwerp city centre,65855928,Dries,,Stadspark,51.2075,4.41163,Entire home/apt,40,2,56,2019-02-03,3.22,5,246
20857330,Cosy apartment in south / Precioso piso en sur (1),107750838,S.,,Zuid,51.20693,4.39197,Entire home/apt,90,4,0,,,29,364
20858012,Great apartment in south/Magnífico piso en sur (2),107750838,S.,,Zuid,51.20601,4.39358,Entire home/apt,90,4,0,,,29,364
20869520,Hart of the city,149788182,Jan,,Theaterbuurt-Meir,51.21377,4.40316,Entire home/apt,58,1,56,2019-01-27,3.30,2,349
20870525,Kamer in buurt MAS,9113237,Koos,,Eilandje,51.2279,4.40407,Private room,25,1,1,2018-03-18,0.09,1,0
20877217,Trendy apartment in historic building,129799001,Allie,,Historisch Centrum,51.21824,4.40147,Entire home/apt,90,1,127,2019-01-27,8.78,1,315
20893033,Maison Marie Marbèr,51564378,Sarah,,Stadspark,51.20826,4.41414,Entire home/apt,69,2,54,2019-01-03,3.15,1,339
20909991,Cosy private 2-person bedroom,37972901,Jess,,Tentoonstellingswijk,51.19364,4.39042,Private room,28,2,6,2018-05-04,0.35,1,0
20940073,Comfy apartment - ideally located - Antwerpen Zuid,22188384,Alexander,,Markgrave,51.19698,4.39855,Entire home/apt,50,2,8,2018-08-05,0.49,1,0
20941101,Bright and spacious design loft in hip Antwerp,3215606,Mitchel,,Stuivenberg,51.23007,4.42838,Entire home/apt,120,3,3,2018-02-18,0.23,1,350
20942852,"Modern, stylish home - No extra cleaning costs",150558275,Zeynep,,Universiteitsbuurt,51.22629,4.41247,Entire home/apt,115,1,128,2019-01-12,7.66,1,131
20957741,Modern studio in the city of diamonds,120123723,Ahmed,,Centraal Station,51.215,4.42111,Entire home/apt,65,1,154,2019-02-10,9.22,1,338
20965905,Beautiful - Spacious-100m2 -Hip - Luxe-Appartement,150821773,Aïda,,Stadspark,51.2162,4.41513,Entire home/apt,85,3,43,2019-01-04,2.61,1,341
20973963,You Will love this place!!!expats,150912236,Jacoba,,Eilandje,51.23329,4.40437,Entire home/apt,70,1,1,2017-09-24,0.06,1,0
20974863,You will loveee this place Antwerp near centre,34031637,Janna,,Eilandje,51.23363,4.40607,Entire home/apt,79,1,5,2018-02-25,0.29,1,0
20976030,Studio in beautiful South district,115208363,Bart,,Zuid,51.2094,4.39615,Entire home/apt,50,1,14,2018-02-13,0.85,2,0
20976869,Studio + bedroom in beautiful South district,115208363,Bart,,Zuid,51.20964,4.39482,Entire home/apt,60,1,3,2017-11-19,0.18,2,0
20987211,Newly build one bedroom design apartment,103363284,Nathalie,,Amandus - Atheneum,51.22919,4.41758,Entire home/apt,55,28,1,2019-02-04,1,5,365
20994541,Mindblowing little penthouse in Antwerp!,25674863,Sam,,Groenenhoek,51.20114,4.44086,Entire home/apt,40,26,0,,,3,90
21003328,Charmante kamer in guesthouse 'Mañana Mañana',151208049,Alejandro,,Zuid,51.21254,4.39246,Private room,93,1,4,2018-12-27,0.24,1,179
21004429,Perfect student/backpackersroom near city center,64643964,Klaas,,Stuivenberg,51.22015,4.42928,Private room,29,1,45,2018-11-03,2.67,3,0
21018720,--,147389021,Polat,,Centraal Station,51.2135,4.42136,Shared room,25,1,0,,,1,0
21038110,Cosy for 2 Room+Parking+12 min to Antwerp by Metro,2510466,Stijn,,Linkeroever,51.21953,4.36651,Private room,80,1,19,2019-02-07,1.20,2,165
21041642,Comfortable room near De Singel,24474084,Lise & Eli,,Tentoonstellingswijk,51.18827,4.39431,Private room,22,2,36,2019-01-08,2.27,1,44
21041767,Grand American 12,34416465,Ima,,Zuid,51.20957,4.39604,Entire home/apt,80,1,10,2018-10-08,0.60,40,358
21060741,Fortunia I Central Station,151741472,Pat,,Centraal Station,51.21721,4.42028,Private room,30,1,82,2019-02-04,4.87,2,312
21060824,Fortunia II Central Station,151741472,Pat,,Centraal Station,51.2175,4.41968,Private room,30,1,62,2019-01-02,3.68,2,320
21091586,Grand American 34,34416465,Ima,,Brederode,51.20693,4.3973,Entire home/apt,80,1,16,2019-01-27,0.96,40,359
21102559,Modern Studio in Centre Of Antwerp. Great Place!,90573434,Jef,,Borgerhout Intra Muros Noord,51.21846,4.4327,Entire home/apt,30,3,39,2019-01-22,2.36,1,4
21116070,"Your home in Antwerp, 'the city of cookies'",37346742,Sofie,,Historisch Centrum,51.22063,4.39914,Entire home/apt,90,2,56,2019-02-10,3.41,1,60
21117076,Luxury apartment next to Antwerp Central station,15950315,Koen,,Centraal Station,51.21613,4.41949,Entire home/apt,120,7,38,2018-12-10,2.81,2,65
21145454,Grand American 39,34416465,Ima,,Zuid,51.20787,4.39718,Entire home/apt,80,2,10,2018-11-04,0.66,40,358
21160052,Spacious  new apartment in Antwerp City Center,80779371,Gaetano,,Stuivenberg,51.22429,4.42998,Entire home/apt,69,2,19,2019-01-02,1.17,1,85
21166870,1bedroom apartment with beautiful courtyard,45792342,Vincent,,Brederode,51.2043,4.40409,Entire home/apt,70,10,12,2018-03-18,0.84,1,138
21168610,Antwerp Eilandje 70 sqm Duplex,90067494,Carine,,Historisch Centrum,51.22639,4.40449,Entire home/apt,95,2,41,2019-02-10,2.99,1,215
21177082,Studio in ancient military hospital,2298735,Marit,,Haringrode,51.2007,4.42265,Entire home/apt,36,2,1,2017-11-01,0.06,1,365
21181417,New central monumental lux appartment 2br,3271379,Bram,,Oud - Berchem,51.20569,4.43347,Entire home/apt,87,3,11,2019-01-05,0.68,1,313
21186809,Trendy luxe duplex in a perfect location,3362041,Bram,,Borgerhout Intra Muros Zuid,51.21342,4.43287,Entire home/apt,100,2,46,2019-01-02,2.88,1,0
21194502,Cosy studio in the center with view on Cathedral,24372596,Marie,,Historisch Centrum,51.22148,4.403,Entire home/apt,60,2,19,2018-08-26,1.66,1,0
21215062,"2 Ruime kamers  stijlvolle stadswoning,  Antw-Zuid",16124082,Paul,,Brederode,51.19969,4.39452,Private room,78,1,2,2018-05-20,0.22,3,82
21224803,Marnix Apartment,11483067,Santiago,,Zuid,51.20848,4.399,Entire home/apt,80,2,19,2019-02-07,1.19,1,77
21230307,Cosy room in the historical center with terrace,82076458,Natasha,,Sint-Andries,51.21805,4.39613,Private room,65,2,25,2018-08-27,1.54,1,0
21264693,Gardenloft near central station,24189736,Paul,,Borgerhout Intra Muros Zuid,51.21325,4.4327,Entire home/apt,97,5,1,2018-03-04,0.09,2,353
21265557,Shared room-individual bed in Antwerp centre,35748281,Amit,,Centraal Station,51.2192,4.41668,Shared room,39,1,0,,,1,0
21293696,Antwerp Home Stay,31235088,Ellen,,Deurne Noord,51.2286,4.46255,Entire home/apt,75,2,21,2018-06-01,1.33,1,0
21302776,Quiet cosy room with private bathroom in centre,72636572,Yuhan,,Sint-Andries,51.21536,4.39875,Private room,60,1,3,2018-01-01,0.19,1,0
21361958,Zurenbourg Charming 41,34416465,Ima,,Zurenborg,51.2072,4.4289,Entire home/apt,80,1,19,2019-01-04,1.18,40,353
21361968,Sportpaleis en Lotto Arena max 10 minuut te voet,154655952,Anja,,Deurne Noord,51.23092,4.45108,Private room,55,1,18,2018-12-29,1.14,1,309
21366566,Penthouse in the trendy neighborhood of Antwerp,137125493,Ward & Heleen,,Borgerhout Intra Muros Zuid,51.21137,4.42935,Entire home/apt,130,1,11,2018-08-12,0.69,1,0
21381692,Antwerp city,41342647,Charlotte,,Zuid,51.2099,4.39607,Entire home/apt,55,2,5,2019-01-05,0.32,1,189
21403775,Spacious Suite in Antwerp,32074613,Bart & Michael,,Amandus - Atheneum,51.22941,4.41647,Entire home/apt,49,2,25,2018-11-25,1.61,2,259
21419943,Toffe woning op gezellige locatie vlakbij centrum,155235904,Seppe,,Zurenborg,51.20868,4.42857,Entire home/apt,65,2,6,2017-12-17,0.38,1,0
21436958,New: modern loft with terrace on the SOUTH,12374777,Tijs,,Zuid,51.20767,4.38666,Entire home/apt,49,60,3,2018-10-27,0.21,1,245
21464203,Kamer Adriaan,132999406,Els,,Tuinwijk,51.26648,4.45806,Private room,25,1,54,2019-02-02,4.26,2,162
21468501,Spacious & modern loft in Antwerp,86572840,Nick,,Borgerhout Intra Muros Zuid,51.21371,4.43522,Entire home/apt,80,2,31,2019-02-04,2.06,1,60
21514730,Comfy Room in the historical centre of Antwerp,14336753,Bert,,Historisch Centrum,51.22288,4.4022,Private room,45,1,19,2018-12-09,1.22,10,56
21538277,Cosy apartment Antwerp city,6595954,Nina,,Universiteitsbuurt,51.2214,4.41324,Entire home/apt,60,2,12,2018-05-12,0.80,1,0
21555838,Super central 17th century studio,9843584,Philipp,,Historisch Centrum,51.22288,4.39883,Private room,35,1,2,2017-11-05,0.13,1,0
21577578,Light duplex apartment in the center of Antwerp,156913718,Vincent,,Stuivenberg,51.22429,4.43528,Entire home/apt,75,2,49,2019-01-06,3.20,1,125
21578084,Private room in cosy apartment,23408413,Els,,Oosterveld - Elsdonk,51.17667,4.42912,Private room,40,3,5,2017-12-17,0.33,1,71
21584987,CHARMING QUIET APARTMENT NEARBY ANTWERP CITY,156981691,Jolijn,,Groenenhoek,51.19385,4.44761,Entire home/apt,50,4,3,2018-01-06,0.19,1,132
21591783,Superb 19th floor experience ...Skyline Antwerp,156938148,Conny,,Eilandje,51.23127,4.41633,Entire home/apt,90,1,16,2018-09-04,1.11,1,170
21618627,Ruime zolder nabij het Oude Stadscentrum,125674299,Martine,,Stadspark,51.20958,4.4125,Entire home/apt,90,2,28,2019-01-25,1.89,1,73
21628001,Bright & quiet apartment near Central Station (1),1426543,Ana,,Borgerhout Intra Muros Noord,51.21835,4.43196,Entire home/apt,59,2,51,2018-12-16,3.38,1,63
21655917,Nice room in cozy house with a large roof terras,11423496,Frederik,,Stuivenberg,51.22075,4.4375,Private room,50,1,34,2019-01-27,2.41,1,32
21658316,The knight's room,15780894,Simon,,Universiteitsbuurt,51.22384,4.40671,Private room,59,1,84,2019-02-11,5.77,5,28
21665046,Cosy Room in Antwerpen,121322174,Pasquale,,Zurenborg,51.20833,4.43903,Private room,25,1,15,2019-02-04,1.03,1,27
21676436,Cosiest suite in the Historical center of Antwerp,14336753,Bert,,Historisch Centrum,51.22306,4.40211,Entire home/apt,70,1,18,2019-01-01,1.22,10,347
21718764,Beautiful studio close to central station,27851106,Loes,,Centraal Station,51.21879,4.41802,Entire home/apt,50,2,14,2018-08-21,0.94,1,0
21749867,"Cosy apartment in quiet, green residential area.",87742599,Jonas,,Deurne Zuid West,51.20423,4.46242,Entire home/apt,49,5,12,2018-09-27,1.24,1,318
21750298,Modern Duplex apartment free parking (120 M²),16589114,Valeria,,Nieuw - Kwartier Oost,51.19564,4.43674,Private room,35,1,18,2018-11-11,1.25,1,363
21759056,"Light, spacious appartment in centre with parking!",155734163,Nikkie En Nicholas,,Historisch Centrum,51.22255,4.40086,Entire home/apt,70,1,134,2019-02-07,9.18,1,267
21777631,Volledig huisje in de tuin.,45905980,Petra,,Borgerhout Intra Muros Zuid,51.21268,4.42901,Entire home/apt,100,1,12,2018-12-16,0.89,2,113
21785615,Welcome to our cosy place in Antwerp (Berchem),22019202,Stefanie,,Oud - Berchem,51.19344,4.41517,Private room,30,1,2,2017-12-03,0.13,1,0
21794497,Duplex Terrace Antwerp,30718893,Nael,,Eilandje,51.23457,4.41237,Entire home/apt,160,1,7,2018-06-08,0.66,1,105
21799259,TreeHouse in Historical centre of Antwerp,27050227,Peter,,Theaterbuurt-Meir,51.21961,4.40733,Private room,25,1,44,2019-02-09,3.21,3,46
21799895,TreeHouse in Historical centre of Antwerp for 2.,27050227,Peter,,Theaterbuurt-Meir,51.21976,4.40552,Private room,45,1,8,2019-01-05,0.59,3,55
21805440,Trendy appartement op't Eilandje - vanaf juli 2018,35062682,Ron & Sarah,,Eilandje,51.23488,4.40886,Entire home/apt,150,2,0,,,1,175
21813234,La Liberté,158991029,Stefan,,Zuid,51.21051,4.39822,Private room,105,1,4,2018-01-14,0.27,1,142
21815068,The Meir Residence,159006893,David,,Historisch Centrum,51.21866,4.40408,Entire home/apt,99,1,13,2018-05-01,0.87,2,0
21823672,Antwerpen 2018 harmonie park,155140712,Sadaf,,Stadspark,51.20464,4.41153,Entire home/apt,60,1,3,2018-04-01,0.21,1,86
21831536,Beautiful one-bedroom apartment,41179586,Karen,,Historisch Centrum,51.21945,4.39989,Entire home/apt,120,2,7,2019-01-04,0.50,2,340
21831718,beautiful duplex apartment,41179586,Karen,,Historisch Centrum,51.21823,4.39851,Entire home/apt,130,2,9,2018-10-01,0.66,2,357
21833085,Cosy room in historical city centre,14336753,Bert,,Historisch Centrum,51.22388,4.40201,Private room,32,1,19,2018-09-15,1.28,10,60
21834360,Foodiejive B & B,41299503,Guy,,Stuivenberg,51.22711,4.43066,Entire home/apt,150,1,3,2019-01-01,0.20,2,361
21843365,"Tranquillity at 3,5 km from the historical center",47560534,Joy,,Linkeroever,51.23291,4.37973,Private room,29,7,4,2018-01-03,0.28,2,0
21858608,Clean & Quiet Space Ideal for Short/Solo Trips,22032131,Raman,,Deurne Oost,51.23122,4.48194,Private room,20,1,0,,,1,0
21861265,uniek design appartement bij Eilandje Antwerpen,19845307,Bart & Mips,,Dam,51.23571,4.42631,Entire home/apt,120,3,0,,,1,0
21864480,"Gezellig, licht appartement met stadstuintje",10639073,Veerle,,Borgerhout Intra Muros Noord,51.2171,4.43756,Entire home/apt,69,2,4,2019-01-01,0.29,1,9
21875839,Sint-Michielskaai Penthouse,159575541,Sint-Michielskaai,,Sint-Andries,51.21421,4.39164,Entire home/apt,300,2,14,2018-12-30,0.95,1,0
21878197,Cosy City Centre appartement,46949130,Manon,,Historisch Centrum,51.21886,4.39983,Entire home/apt,69,1,13,2018-07-22,1.29,1,0
21923669,Antwerpen Huis met een Uitzicht,2976153,Marco,,Zuid,51.2114,4.39607,Entire home/apt,35,6,6,2019-01-02,0.41,1,235
21933479,Kamer Alexander,132999406,Els,,Tuinwijk,51.26568,4.45667,Private room,22,1,51,2019-02-06,3.45,2,157
21942782,"Many Amenities ☆ Self check-in, close to station",11700039,Rick,,Haringrode,51.20248,4.42543,Entire home/apt,65,1,43,2019-02-11,4.07,1,114
